%  30/10/2005                                                                   
%                                                                               
% Fields of LDCv2 detector ( copy of Mokka db fieldmaps00 )                     
% anti-DID optimized to direct pairs into extraction hole                       
%                                                                               
%  z(cm)            Bz(kGauss)         Br(kG)       Bx_DID(kG)         
% (here Br is on the ideal beam axis, with half angle 0.007rad)                 
%-----------------------------------------------------------------    
      600
      0.3130E+03   0.1957576E+02   0.5904842E-01   0.3091575E+00
      0.3140E+03   0.1952252E+02   0.5851584E-01   0.3090509E+00
      0.3150E+03   0.1946927E+02   0.5870219E-01   0.3089251E+00
      0.3160E+03   0.1941603E+02   0.5888855E-01   0.3087801E+00
      0.3170E+03   0.1936350E+02   0.5827883E-01   0.3086162E+00
      0.3180E+03   0.1931097E+02   0.5847241E-01   0.3084333E+00
      0.3190E+03   0.1925844E+02   0.5864652E-01   0.3082316E+00
      0.3200E+03   0.1920551E+02   0.5929097E-01   0.3080112E+00
      0.3210E+03   0.1914985E+02   0.6253363E-01   0.3077722E+00
      0.3220E+03   0.1909420E+02   0.6271858E-01   0.3075147E+00
      0.3230E+03   0.1903855E+02   0.6291335E-01   0.3072388E+00
      0.3240E+03   0.1898137E+02   0.6483468E-01   0.3069447E+00
      0.3250E+03   0.1891990E+02   0.6993180E-01   0.3066324E+00
      0.3260E+03   0.1885843E+02   0.7013699E-01   0.3063020E+00
      0.3270E+03   0.1879695E+02   0.7036215E-01   0.3059536E+00
      0.3280E+03   0.1873947E+02   0.6598668E-01   0.3055875E+00
      0.3290E+03   0.1868831E+02   0.5891314E-01   0.3052037E+00
      0.3300E+03   0.1863714E+02   0.5910232E-01   0.3048023E+00
      0.3310E+03   0.1858597E+02   0.5928142E-01   0.3043834E+00
      0.3320E+03   0.1853818E+02   0.5553579E-01   0.3039474E+00
      0.3330E+03   0.1849360E+02   0.5196030E-01   0.3034940E+00
      0.3340E+03   0.1844901E+02   0.5212656E-01   0.3030237E+00
      0.3350E+03   0.1840442E+02   0.5228263E-01   0.3025363E+00
      0.3360E+03   0.1835044E+02   0.6348005E-01   0.3020323E+00
      0.3370E+03   0.1829121E+02   0.6986145E-01   0.3015117E+00
      0.3380E+03   0.1823198E+02   0.7006876E-01   0.3009745E+00
      0.3390E+03   0.1817275E+02   0.7027606E-01   0.3004210E+00
      0.3400E+03   0.1811063E+02   0.7392996E-01   0.2998513E+00
      0.3410E+03   0.1804763E+02   0.7519173E-01   0.2992656E+00
      0.3420E+03   0.1798464E+02   0.7540176E-01   0.2986639E+00
      0.3430E+03   0.1792164E+02   0.7563274E-01   0.2980465E+00
      0.3440E+03   0.1786243E+02   0.7128098E-01   0.2974136E+00
      0.3450E+03   0.1780367E+02   0.7095990E-01   0.2967651E+00
      0.3460E+03   0.1774491E+02   0.7115498E-01   0.2961014E+00
